City Id,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
302,Salamiyah,SY,2020-11-26 18:56:44,35.01,37.05,52.7,78,97,5.48
303,Voyinka,UA,2020-11-26 18:56:44,45.87,33.99,39.96,85,0,5.1
304,Sakakah,SA,2020-11-26 18:56:44,29.97,40.21,59.0,47,0,5.82
305,Torbay,CA,2020-11-26 18:56:44,47.67,-52.73,39.99,80,90,11.41
306,Mercedes,AR,2020-11-26 18:56:45,-34.65,-59.43,79.0,26,0,4.0
307,Les Cayes,HT,2020-11-26 18:56:45,18.2,-73.75,82.67,70,0,6.49
308,Dhidhdhoo,MV,2020-11-26 18:56:45,6.88,73.1,82.45,68,29,10.07
309,Arcachon,FR,2020-11-26 18:56:45,44.59,-1.05,51.8,93,0,4.7
310,Thompson,CA,2020-11-26 18:56:45,55.74,-97.86,14.0,78,75,13.87
311,Thornbury,GB,2020-11-26 18:56:45,52.23,-2.55,39.0,95,0,1.21
312,Mehamn,NO,2020-11-26 18:56:45,71.04,27.85,30.2,100,75,2.24
313,Saint-Pierre,RE,2020-11-26 18:56:45,-21.34,55.48,75.2,83,25,17.22
314,Saldanha,ZA,2020-11-26 18:56:45,-33.01,17.94,62.6,63,1,17.22
315,Huarmey,PE,2020-11-26 18:56:45,-10.07,-78.15,69.96,64,56,10.4
316,Manati,PR,2020-11-26 18:56:45,18.43,-66.49,84.0,80,9,1.99
317,Kattivakkam,IN,2020-11-26 18:54:20,13.22,80.32,73.4,94,90,20.8
318,Urengoy,RU,2020-11-26 18:56:46,65.97,78.37,12.58,95,100,9.17
319,Deer Lake,CA,2020-11-26 18:56:46,49.17,-57.43,37.4,69,75,8.05
320,Canto Do Buriti,BR,2020-11-26 18:56:46,-8.11,-42.94,87.4,47,100,5.12
321,Mendi,PG,2020-11-26 18:56:46,-6.18,143.65,55.08,98,95,0.87
322,Timra,SE,2020-11-26 18:56:46,62.49,17.33,37.99,90,0,6.93
323,Chardara,KZ,2020-11-26 18:56:46,41.25,67.97,40.57,67,100,9.22
324,Askarovo,RU,2020-11-26 18:56:46,53.34,58.51,15.8,92,90,4.47
325,Hvide Sande,DK,2020-11-26 18:56:46,56.0,8.13,41.0,82,15,10.2
326,Farkhor,TJ,2020-11-26 18:52:28,37.49,69.4,41.0,100,90,5.61
327,Black River,JM,2020-11-26 18:56:47,18.03,-77.85,84.99,70,40,20.8
328,Lujan,AR,2020-11-26 18:56:47,-34.57,-59.1,78.01,26,0,4.0
329,Oktyabrskiy,RU,2020-11-26 18:56:47,54.48,53.47,20.1,97,82,3.11
330,Louga,RU,2020-11-26 18:56:47,58.74,29.85,40.62,96,100,3.67
331,Port-Gentil,GA,2020-11-26 18:56:47,-0.72,8.78,78.8,88,90,10.29
332,Petrozavodsk,RU,2020-11-26 18:56:47,61.78,34.35,33.8,96,100,2.24
333,Igarka,RU,2020-11-26 18:56:47,67.47,86.58,9.77,95,100,8.79
334,Arlit,NE,2020-11-26 18:56:47,18.74,7.39,79.0,20,26,5.77
335,Bathsheba,BB,2020-11-26 18:56:47,13.22,-59.52,84.2,70,75,16.11
336,Ghanzi,BW,2020-11-26 18:56:48,-21.57,21.78,84.33,37,1,11.59
337,Geraldton,AU,2020-11-26 18:56:48,-28.77,114.6,66.2,63,68,16.11
338,Bubaque,GW,2020-11-26 18:56:48,11.28,-15.83,84.47,49,100,8.97
339,Boulsa,BF,2020-11-26 18:56:48,12.67,-0.58,77.92,21,0,5.32
340,Richmond,US,2020-11-26 18:55:37,37.55,-77.46,73.4,60,75,13.87
341,Lagos,NG,2020-11-26 18:54:41,6.58,3.75,78.62,87,85,6.35
342,Bandarbeyla,SO,2020-11-26 18:56:48,9.49,50.81,75.78,75,0,15.3
343,Ferkessedougou,CI,2020-11-26 18:56:48,9.6,-5.2,79.39,25,33,0.63
344,Nowy Sacz,PL,2020-11-26 18:56:48,49.62,20.7,28.0,88,0,1.99
345,Lubango,AO,2020-11-26 18:56:48,-14.92,13.49,62.71,91,100,6.17
346,Asosa,ET,2020-11-26 18:56:48,10.07,34.53,69.37,39,42,4.25
347,Miandrivazo,MG,2020-11-26 18:56:49,-19.52,45.47,81.48,63,0,7.61
348,Muzhi,RU,2020-11-26 18:56:49,65.37,64.67,12.51,96,100,5.06
349,Skibbereen,IE,2020-11-26 18:56:49,51.55,-9.27,41.0,100,75,2.24
350,Cascais,PT,2020-11-26 18:52:34,38.7,-9.42,55.99,71,20,10.29
351,Lincoln,US,2020-11-26 18:56:20,40.8,-96.67,46.99,52,1,9.17
352,Talnakh,RU,2020-11-26 18:56:49,69.49,88.4,15.8,92,75,17.9
353,Umm Kaddadah,SD,2020-11-26 18:56:49,13.6,26.69,75.47,19,0,14.18
354,Khabary,RU,2020-11-26 18:56:49,53.63,79.53,8.96,96,59,5.55
355,Ocotal,NI,2020-11-26 18:56:49,13.63,-86.48,81.55,63,100,6.31
356,Camocim,BR,2020-11-26 18:56:50,-2.9,-40.84,87.62,56,100,17.29
357,Tombouctou,ML,2020-11-26 18:56:50,20.0,-3.0,70.72,21,32,4.79
358,Eydhafushi,MV,2020-11-26 18:56:50,5.1,73.07,82.6,70,54,11.14
359,Causapscal,CA,2020-11-26 18:56:50,48.35,-67.23,28.99,32,100,9.57
360,Cuamba,MZ,2020-11-26 18:52:21,-14.8,36.54,79.74,59,100,3.8
361,Barcelona,ES,2020-11-26 18:52:12,41.39,2.16,62.01,93,20,14.99
362,Praia Da Vitoria,PT,2020-11-26 18:56:50,38.73,-27.07,62.6,93,75,10.96
363,Notre-Dame-Du-Lac,CA,2020-11-26 18:56:50,47.61,-68.8,30.2,92,100,3.36
364,Jalingo,NG,2020-11-26 18:56:50,8.88,11.37,83.71,25,71,4.0
365,Pombas,CV,2020-11-26 18:56:51,17.15,-25.02,78.8,61,75,27.51
366,Ginda,IN,2020-11-26 18:56:51,30.69,78.49,39.88,65,0,9.19
367,Kalmunai,LK,2020-11-26 18:56:07,7.42,81.82,79.05,82,48,1.28
368,Tignere,CM,2020-11-26 18:56:51,7.37,12.65,71.51,38,0,3.38
369,Vettavalam,IN,2020-11-26 18:56:51,12.1,79.25,69.4,87,85,4.72
370,Bolobo,CD,2020-11-26 18:56:51,-2.17,16.23,77.13,71,100,1.25
371,Syumsi,RU,2020-11-26 18:56:51,57.11,51.61,18.25,97,97,3.85
372,Racale,IT,2020-11-26 18:56:51,39.96,18.09,53.6,87,5,6.93
373,Palaikastron,GR,2020-11-26 18:56:52,35.2,26.25,60.01,60,0,18.95
374,Mormugao,IN,2020-11-26 18:56:52,15.4,73.8,78.8,78,40,1.12
375,Tiznit,MA,2020-11-26 18:56:52,29.58,-9.5,52.29,72,100,10.42
376,Kachiry,KZ,2020-11-26 18:56:52,53.07,76.1,6.22,95,30,6.22
377,Laguna De Perlas,NI,2020-11-26 18:56:52,12.34,-83.67,83.61,72,77,8.93
378,Bayji,IQ,2020-11-26 18:56:52,34.93,43.49,56.88,72,0,1.83
379,Santa Marta,CO,2020-11-26 18:53:41,11.24,-74.2,91.0,67,13,14.36
380,Curillo,CO,2020-11-26 18:56:52,1.03,-75.92,91.0,54,77,2.95
381,Aripuana,BR,2020-11-26 18:56:52,-9.17,-60.63,90.45,51,98,1.83
382,Vytegra,RU,2020-11-26 18:56:52,61.01,36.45,32.76,96,100,9.01
383,Pishin,PK,2020-11-26 18:56:52,30.58,67.0,44.92,50,0,1.05
384,Mokobeng,BW,2020-11-26 18:56:53,-23.0,27.67,81.37,50,0,7.61
385,Kotovo,RU,2020-11-26 18:56:53,50.32,44.8,27.57,98,89,4.29
386,Kedrovyy,RU,2020-11-26 18:56:53,56.17,91.82,-0.4,84,0,3.98
387,Vila Velha,BR,2020-11-26 18:56:53,-20.33,-40.29,82.4,65,40,12.75
388,Vale,GE,2020-11-26 18:56:53,41.62,42.87,44.6,93,90,3.36
389,Ambovombe,MG,2020-11-26 18:55:33,-25.17,46.08,74.52,85,0,3.18
390,Grand Gaube,MU,2020-11-26 18:56:53,-20.01,57.66,75.99,76,75,3.0
391,Itacoatiara,BR,2020-11-26 18:56:53,-3.14,-58.44,89.62,57,86,3.51
392,Maun,BW,2020-11-26 18:53:32,-19.98,23.42,73.4,83,75,9.17
393,Marsaxlokk,MT,2020-11-26 18:56:53,35.84,14.54,61.0,67,0,8.05
394,Iroquois Falls,CA,2020-11-26 18:56:54,48.77,-80.68,33.8,95,90,3.36
395,Boa Vista,BR,2020-11-26 18:56:00,2.82,-60.67,91.4,46,40,8.05
396,Murgab,TM,2020-11-26 18:56:54,37.5,61.97,39.2,80,40,2.01
397,Camana,PE,2020-11-26 18:56:54,-16.62,-72.71,69.28,58,25,7.83
398,Pangoa,PE,2020-11-26 18:56:54,-12.12,-73.0,87.37,57,99,4.85
399,Nara,JP,2020-11-26 18:56:54,34.69,135.8,55.0,71,1,2.04
400,Mangai,CD,2020-11-26 18:56:54,-4.05,19.53,72.36,95,100,1.77
401,Sukhumi,GE,2020-11-26 18:56:54,43.0,41.02,43.29,70,69,5.39
402,Faranah,GN,2020-11-26 18:56:54,10.04,-10.74,74.98,30,43,3.09
403,San Carlos De Bariloche,AR,2020-11-26 18:56:54,-41.15,-71.31,60.8,17,0,20.8
404,Tshikapa,CD,2020-11-26 18:56:55,-6.42,20.8,72.7,89,16,2.15
405,Karachi,PK,2020-11-26 18:56:55,24.91,67.08,66.2,42,0,9.17
406,Lakhnadon,IN,2020-11-26 18:56:55,22.6,79.6,62.51,59,100,4.07
407,Gat,IL,2020-11-26 18:56:55,31.61,34.76,57.99,100,0,0.63
408,Bilma,NE,2020-11-26 18:56:55,18.69,12.92,68.31,25,11,6.62
409,Akureyri,IS,2020-11-26 18:56:55,65.68,-18.09,33.8,59,75,28.86
410,Kargil,IN,2020-11-26 18:56:55,34.57,76.1,5.23,82,38,1.81
411,Goragorskiy,RU,2020-11-26 18:56:55,43.5,45.08,39.2,97,100,2.24
412,Aden,YE,2020-11-26 18:52:06,12.78,45.04,80.01,74,18,19.66
413,Jhargram,IN,2020-11-26 18:56:55,22.45,86.98,68.67,54,100,5.7
414,Itiuba,BR,2020-11-26 18:56:55,-10.69,-39.85,83.23,49,100,7.27
415,Snezhnogorsk,RU,2020-11-26 18:56:56,69.19,33.25,15.8,92,20,2.24
416,La Tuque,CA,2020-11-26 18:56:56,47.43,-72.78,33.8,86,100,5.93
417,Marzuq,YE,2020-11-26 18:56:56,14.4,46.47,65.5,76,0,4.68
418,Menongue,AO,2020-11-26 18:56:56,-14.66,17.69,66.6,92,100,0.11
419,Ajaccio,FR,2020-11-26 18:56:56,42.0,8.92,53.6,81,75,6.93
420,Nizhniy Odes,RU,2020-11-26 18:56:56,63.64,54.86,16.02,98,75,4.56
421,Gainesville,US,2020-11-26 18:52:11,29.65,-82.32,80.01,60,2,1.01
422,Los Amates,GT,2020-11-26 18:56:56,15.27,-89.1,75.2,94,90,4.7
423,Lady Lake,US,2020-11-26 18:54:59,28.92,-81.92,84.0,61,1,5.19
424,Mantua,IT,2020-11-26 18:56:57,45.17,10.78,39.2,83,12,1.12
425,Hamilton,US,2020-11-26 18:54:21,39.18,-84.53,53.6,76,90,4.7
426,Gap,FR,2020-11-26 18:56:57,44.67,6.0,41.0,67,0,1.01
427,Marienburg,PL,2020-11-26 18:56:57,54.04,19.03,39.0,100,100,12.46
428,San Juan,AR,2020-11-26 18:56:01,-31.54,-68.54,76.8,19,1,5.19
429,Buarcos,PT,2020-11-26 18:56:57,40.17,-8.88,57.0,76,20,5.82
430,Muravlenko,RU,2020-11-26 18:56:57,63.79,74.52,11.61,96,100,9.64
431,Carupano,VE,2020-11-26 18:56:57,10.67,-63.26,80.6,81,100,11.59
432,Jintur,IN,2020-11-26 18:56:57,19.62,76.7,68.54,68,96,8.81
433,Manaure,CO,2020-11-26 18:56:57,11.78,-72.44,87.04,62,30,14.81
434,Neuquen,AR,2020-11-26 18:56:57,-38.95,-68.06,75.2,25,0,3.36
435,Mandera,KE,2020-11-26 18:56:57,3.94,41.87,87.93,48,93,9.91
436,Dajal,PK,2020-11-26 18:56:58,29.56,70.38,57.67,52,0,8.21
437,Ponta Delgada,PT,2020-11-26 18:56:58,37.73,-25.67,57.2,71,20,6.93
438,Tarata,BO,2020-11-26 18:56:58,-17.62,-66.02,80.6,26,90,6.93
439,Turayf,SA,2020-11-26 18:56:58,31.67,38.66,53.6,76,75,9.17
440,Berlevag,NO,2020-11-26 18:56:58,70.86,29.09,28.4,79,75,5.82
441,Zemio,CF,2020-11-26 18:56:58,5.03,25.14,75.88,54,83,1.05
442,Coquimbo,CL,2020-11-26 18:53:16,-29.95,-71.34,64.4,68,20,13.87
443,Grahamstown,ZA,2020-11-26 18:56:58,-33.3,26.53,54.79,88,99,6.33
444,Iranshahr,IR,2020-11-26 18:56:58,27.2,60.68,59.0,21,0,3.47
445,Trumbull,US,2020-11-26 18:56:59,41.32,-80.77,51.01,76,90,16.11
446,Bom Jesus,BR,2020-11-26 18:56:59,-9.07,-44.36,85.26,56,100,6.02
447,Cururupu,BR,2020-11-26 18:56:59,-1.83,-44.87,85.75,60,100,7.2
448,Punalur,IN,2020-11-26 18:56:59,9.0,76.93,84.2,79,40,1.32
449,Rafaela,AR,2020-11-26 18:55:08,-31.25,-61.49,88.0,23,0,3.0
450,Juba,SS,2020-11-26 18:56:59,4.85,31.58,82.72,48,62,2.48
451,Kunashak,RU,2020-11-26 18:56:59,55.7,61.55,12.2,92,75,6.71
452,Mogadouro,PT,2020-11-26 18:56:59,41.34,-6.71,48.0,92,100,12.12
453,Paramonga,PE,2020-11-26 18:56:59,-10.67,-77.83,68.79,65,80,9.06
454,Aktau,KZ,2020-11-26 18:57:00,43.65,51.2,37.4,100,75,4.47
455,Ugep,NG,2020-11-26 18:57:00,5.81,8.08,78.6,81,1,5.61
456,Burgeo,CA,2020-11-26 18:57:00,47.62,-57.62,38.23,86,95,3.4
457,Totma,RU,2020-11-26 18:57:00,59.97,42.76,26.78,96,100,9.8
458,Mecca,SA,2020-11-26 18:54:02,21.43,39.83,75.88,73,0,5.82
459,Dubrajpur,IN,2020-11-26 18:57:00,23.8,87.38,67.24,59,100,4.32
460,Rosita,NI,2020-11-26 18:57:00,13.93,-84.4,77.59,94,100,4.85
461,Padang,ID,2020-11-26 18:54:44,-0.95,100.35,77.27,83,100,5.5
462,Stanghelle,NO,2020-11-26 18:57:00,60.55,5.74,39.0,93,40,5.82
463,Sergeyevka,KZ,2020-11-26 18:57:00,53.88,67.42,12.24,94,100,6.87
464,San Francisco,US,2020-11-26 18:52:06,37.77,-122.42,61.0,47,1,20.8
465,Olafsvik,IS,2020-11-26 18:57:01,64.89,-23.71,37.27,75,100,46.51
466,Lembeni,TZ,2020-11-26 18:57:01,-3.78,37.62,71.56,83,24,7.61
467,Yendi,GH,2020-11-26 18:57:01,9.44,-0.01,85.84,32,0,1.9
468,Cap Malheureux,MU,2020-11-26 18:57:01,-19.98,57.61,75.99,76,58,3.0
469,Shubarshi,KZ,2020-11-26 18:57:01,48.59,57.19,25.54,99,75,6.51
470,Brodokalmak,RU,2020-11-26 18:57:01,55.57,62.08,12.2,92,75,6.71
471,Seydi,TM,2020-11-26 18:57:01,39.48,62.91,40.01,71,100,2.71
472,Mayumba,GA,2020-11-26 18:57:01,-3.43,10.66,76.98,89,88,8.93
473,Palocabildo,CO,2020-11-26 18:57:01,5.12,-75.02,72.7,80,100,2.84
474,Xapuri,BR,2020-11-26 18:57:01,-10.65,-68.5,87.8,74,75,6.93
475,Asfi,MA,2020-11-26 18:57:02,32.3,-9.24,59.27,65,100,11.21
476,Alepe,CI,2020-11-26 18:57:02,5.5,-3.66,80.6,88,40,1.12
477,Saint-Augustin,CA,2020-11-26 18:57:02,51.23,-58.65,28.54,82,28,4.5
478,Ivdel,RU,2020-11-26 18:57:02,60.69,60.42,15.13,96,100,3.29
479,Sibut,CF,2020-11-26 18:57:02,5.72,19.07,78.93,42,0,4.18
480,Lokachi,UA,2020-11-26 18:57:02,50.74,24.65,32.0,98,0,9.8
481,Aranos,NA,2020-11-26 18:57:02,-24.13,19.12,82.78,15,0,13.65
482,Luau,AO,2020-11-26 18:57:02,-10.71,22.22,65.84,97,100,8.34
483,Caravelas,BR,2020-11-26 18:57:02,-17.71,-39.25,78.51,73,100,10.36
484,Tessalit,ML,2020-11-26 18:57:02,20.2,1.01,71.33,19,100,8.61
485,Muros,ES,2020-11-26 18:57:03,42.78,-9.06,52.0,91,32,1.99
486,Bangangte,CM,2020-11-26 18:57:03,5.14,10.52,64.42,85,6,3.65
487,Laguna,US,2020-11-26 18:57:03,38.42,-121.42,59.0,35,1,16.11
488,Syasstroy,RU,2020-11-26 18:57:03,60.14,32.57,39.67,96,100,7.09
489,Santa Maria,BR,2020-11-26 18:52:49,-29.68,-53.81,75.2,83,75,4.7
490,Adeje,ES,2020-11-26 18:55:29,28.12,-16.73,68.0,56,40,4.7
491,Valley Station,US,2020-11-26 18:57:03,38.11,-85.87,54.0,71,90,5.82
492,Fastiv,UA,2020-11-26 18:57:03,50.08,29.92,37.4,93,24,8.95
493,Vila Franca Do Campo,PT,2020-11-26 18:57:03,37.72,-25.43,57.2,71,20,6.93
494,Cahors,FR,2020-11-26 18:57:04,44.42,1.33,55.99,87,75,4.7
495,Karpathos,GR,2020-11-26 18:57:04,35.51,27.21,57.2,62,0,4.7
496,Panorama,GR,2020-11-26 18:57:04,40.59,23.03,52.0,52,0,1.74
497,Natal,BR,2020-11-26 18:57:04,-5.79,-35.21,86.0,62,40,20.8
498,Namikupa,TZ,2020-11-26 18:57:04,-10.83,39.6,71.55,87,0,3.27
499,Rabat,MA,2020-11-26 18:57:04,33.99,-6.84,55.4,71,75,8.05
500,Malatya,TR,2020-11-26 18:54:31,38.5,38.0,37.4,59,0,6.35
501,Lyaskelya,RU,2020-11-26 18:57:04,61.77,31.02,32.86,94,100,5.48
502,Pilar Do Sul,BR,2020-11-26 18:57:04,-23.81,-47.72,86.5,44,14,4.68
503,Algiers,DZ,2020-11-26 18:57:05,36.75,3.04,62.6,51,0,5.82
504,Itarema,BR,2020-11-26 18:52:19,-2.92,-39.92,84.94,62,98,18.95
505,Acarau,BR,2020-11-26 18:57:05,-2.89,-40.12,85.71,61,100,19.73
506,Klyuchi,RU,2020-11-26 18:57:05,52.27,79.17,9.84,94,0,5.93
507,Stromness,GB,2020-11-26 18:57:05,58.97,-3.3,42.8,87,40,13.87
508,Capaci,IT,2020-11-26 18:57:05,38.17,13.24,60.01,77,0,6.93
509,Yarmouth,US,2020-11-26 18:57:05,41.71,-70.23,59.0,93,90,10.29
510,Acari,PE,2020-11-26 18:57:05,-15.43,-74.62,76.84,44,74,10.29
511,Nsanje,MW,2020-11-26 18:57:05,-16.92,35.26,78.03,80,100,5.88
512,Abadan,IR,2020-11-26 18:57:05,30.34,48.3,71.6,73,40,6.93
513,Sucre,BO,2020-11-26 18:54:28,-19.03,-65.26,66.2,48,75,17.22
514,Vangaindrano,MG,2020-11-26 18:57:06,-23.35,47.6,73.27,89,38,5.46
515,Havre-Saint-Pierre,CA,2020-11-26 18:57:06,50.23,-63.6,24.8,68,1,4.7
516,Ancud,CL,2020-11-26 18:57:06,-41.87,-73.82,57.99,54,75,12.75
517,Julio De Castilhos,BR,2020-11-26 18:54:54,-29.23,-53.68,75.2,83,75,4.7
518,Itigi,TZ,2020-11-26 18:57:06,-5.7,34.48,75.7,51,84,6.13
519,Quatre Cocos,MU,2020-11-26 18:57:06,-20.21,57.76,75.99,78,40,9.17
520,Saint Pete Beach,US,2020-11-26 18:57:06,27.73,-82.74,81.0,65,1,4.7
521,Talara,PE,2020-11-26 18:57:06,-4.58,-81.27,80.6,54,0,9.17
522,Musoma,TZ,2020-11-26 18:57:06,-1.5,33.8,73.4,83,20,3.49
523,Cortland,US,2020-11-26 18:57:07,42.6,-76.08,53.6,87,90,5.82
524,Augustow,PL,2020-11-26 18:57:07,53.84,22.98,35.35,87,100,9.19
525,Kuzhener,RU,2020-11-26 18:57:07,56.81,48.91,16.03,97,6,3.8
526,Apollonia,GR,2020-11-26 18:57:07,36.97,24.72,59.0,67,1,18.34
527,Ginir,ET,2020-11-26 18:57:07,7.13,40.7,58.71,96,96,1.54
528,Kamenka,RU,2020-11-26 18:57:07,51.32,42.77,26.01,94,88,2.55
529,Lipin Bor,RU,2020-11-26 18:57:07,60.26,37.98,30.27,99,100,14.29
530,Amambai,BR,2020-11-26 18:57:07,-23.1,-55.23,89.35,45,100,7.11
531,Beterou,BJ,2020-11-26 18:57:07,9.2,2.26,86.52,32,55,0.96
532,Beloha,MG,2020-11-26 18:57:07,-25.17,45.05,71.8,81,0,3.13
533,Mogadishu,SO,2020-11-26 18:54:30,2.04,45.34,81.39,79,100,17.27
534,Vuktyl,RU,2020-11-26 18:57:08,63.86,57.31,17.19,96,93,2.82
535,Nuuk,GL,2020-11-26 18:57:08,64.18,-51.72,24.8,73,75,13.87
536,Damietta,EG,2020-11-26 18:57:08,31.42,31.81,64.4,82,40,8.05
537,Marsala,IT,2020-11-26 18:57:08,37.8,12.44,57.2,87,20,3.36
538,Suluq,LY,2020-11-26 18:57:08,31.67,20.25,61.97,71,3,2.66
539,Manta,EC,2020-11-26 18:53:53,-0.95,-80.73,77.0,78,20,16.11
540,Kargasok,RU,2020-11-26 18:57:08,59.06,80.86,6.55,94,0,6.64
541,Dzilam Gonzalez,MX,2020-11-26 18:57:08,21.28,-88.93,85.08,59,30,5.37
542,Weston,US,2020-11-26 18:54:18,26.1,-80.4,84.99,54,20,10.29
543,Shakhtinsk,KZ,2020-11-26 18:57:09,49.71,72.59,-2.2,77,0,6.71
544,Rodez,FR,2020-11-26 18:57:09,44.5,2.58,53.01,87,75,17.22
545,Sines,PT,2020-11-26 18:57:09,37.96,-8.87,53.01,81,3,11.99
546,Dera Gopipur,IN,2020-11-26 18:57:09,31.9,76.22,54.19,46,0,3.51
547,Bijapur,IN,2020-11-26 18:57:09,16.83,75.7,69.01,74,100,13.6
548,Leshukonskoye,RU,2020-11-26 18:57:09,64.9,45.76,27.36,95,100,9.57
549,Chapais,CA,2020-11-26 18:57:09,49.78,-74.85,28.4,92,90,17.22
550,Ubatuba,BR,2020-11-26 18:56:13,-23.43,-45.07,91.4,31,40,8.05
551,Qaqortoq,GL,2020-11-26 18:57:09,60.72,-46.03,21.2,53,75,3.36
552,Gerardmer,FR,2020-11-26 18:57:10,48.07,6.88,37.4,93,90,4.7
553,Muborak,UZ,2020-11-26 18:57:10,39.26,65.15,44.33,51,100,5.84
554,Blackstone,US,2020-11-26 18:57:10,42.02,-71.54,60.01,100,90,4.7
555,Soyo,AO,2020-11-26 18:57:10,-6.13,12.37,78.51,83,99,8.93
556,Pindi Bhattian,PK,2020-11-26 18:57:10,31.9,73.27,54.66,56,0,6.87
557,Poco Das Trincheiras,BR,2020-11-26 18:57:10,-9.31,-37.29,84.61,50,99,16.22
558,Danilov,RU,2020-11-26 18:57:10,58.19,40.17,30.2,92,90,8.95
559,Tocopilla,CL,2020-11-26 18:57:10,-22.09,-70.2,67.68,55,99,1.59
560,Nkongsamba,CM,2020-11-26 18:57:10,4.95,9.94,69.26,96,10,1.52
561,Komatipoort,ZA,2020-11-26 18:57:10,-25.43,31.95,81.0,70,0,5.64
562,Chicama,PE,2020-11-26 18:57:11,-7.84,-79.15,68.0,72,14,13.87
563,Ramgarh,IN,2020-11-26 18:57:11,23.63,85.52,64.4,72,75,3.67
564,Husavik,IS,2020-11-26 18:57:11,66.04,-17.34,33.8,59,75,28.86
565,Ajdabiya,LY,2020-11-26 18:57:11,30.76,20.23,63.0,69,0,5.3
566,Jablonne Nad Orlici,CZ,2020-11-26 18:57:11,50.03,16.6,33.01,97,100,3.06
567,Igrim,RU,2020-11-26 18:57:11,63.19,64.42,17.89,95,100,5.55
568,Kisangani,CD,2020-11-26 18:57:11,0.52,25.2,73.02,90,100,1.99
569,Cuxhaven,DE,2020-11-26 18:57:11,53.87,8.69,41.0,100,75,3.36
570,Westport,US,2020-11-26 18:57:12,41.14,-73.36,63.0,87,75,11.41
571,Havelock,US,2020-11-26 18:57:12,34.88,-76.9,73.99,73,40,11.41
572,Calama,CL,2020-11-26 18:57:12,-22.47,-68.93,77.0,13,0,21.92
573,Emba,KZ,2020-11-26 18:56:21,48.83,58.14,22.37,98,97,6.13
574,Chimbote,PE,2020-11-26 18:57:12,-9.09,-78.58,69.3,67,29,11.65
575,Mmabatho,ZA,2020-11-26 18:57:12,-25.85,25.63,78.8,31,0,3.36
576,Ystad,SE,2020-11-26 18:57:12,55.43,13.82,42.8,87,40,8.05
577,Salinopolis,BR,2020-11-26 18:57:12,-0.61,-47.36,83.62,71,86,12.57
